,personNr1,personNr2,connection
0,19641217-2671,19691213-6930,partner of
0,19710927-9334,19720213-5605,partner of
0,19990330-2132,19970220-6822,partner of
0,19461002-7768,19461002-8658,partner of
0,19930824-4608,19930824-7771,partner of
0,19250101-1833,19260127-0299,partner of
0,19560827-2576,19580801-2333,partner of
0,20031231-7535,19691203-9662,child of
1,19691203-9662,20031231-7535,parent of
0,19420822-7606,19461030-8832,partner of
0,20031231-7081,19470427-6751,child of
1,19470427-6751,20031231-7081,parent of
0,20031231-7081,19951104-7667,partner of
0,19561124-1229,19631231-4615,partner of
0,19300605-5486,19350303-6337,partner of
0,19990611-0140,19960516-0689,partner of
0,19990611-0140,19940406-2114,partner of
0,19960516-0689,19940406-2114,partner of
0,20020918-2269,20050305-3491,partner of
0,19560612-3179,19601207-6933,partner of
0,19820810-8745,19851011-3960,partner of
0,19610609-6841,19630624-9753,partner of
0,19520605-9268,19571208-5456,partner of
0,19980101-2285,19960619-5147,partner of
0,19600913-4091,19660113-8194,partner of
0,19681030-0475,19750730-9722,partner of
0,20030101-3506,20030101-0673,partner of
0,19440623-0180,19480929-0314,partner of
0,19910519-1065,19930722-3439,partner of
0,19881027-3703,19951231-5770,partner of
0,19250101-9375,19280926-7329,partner of
0,20030101-0102,20060529-7417,partner of
0,19561123-3723,19631231-4968,partner of
0,20010907-9446,20061231-7425,partner of
0,19730424-2302,19801231-4120,partner of
0,19910820-5418,19940611-8812,partner of
0,19810505-2163,19851126-7591,partner of
0,19480516-3539,19480516-5783,partner of
0,19330704-4416,19401231-0952,partner of
0,19510728-9230,19561114-6633,partner of
0,19541102-9558,19570513-0468,partner of
0,19460407-5957,19531231-7187,partner of
0,19451226-5402,19500126-7018,partner of
0,19250101-3124,19270312-7621,partner of
0,19900120-8597,19900819-9470,partner of
0,19411229-2468,19440123-4873,partner of
0,19881004-1951,19920419-6488,partner of
0,20030504-7738,19860510-9209,child of
1,19860510-9209,20030504-7738,parent of
0,19860510-9209,19890520-7964,partner of
0,19890520-7964,20030504-7738,partner of
0,19250101-3008,19270525-4958,partner of
0,19980101-6332,19960518-0254,partner of
0,19980101-6332,19950114-0459,partner of
0,19960518-0254,19950114-0459,partner of
0,20030101-4184,20080326-0750,partner of
0,19560204-1507,19601009-2439,partner of
0,19980727-3975,20010128-5655,partner of
0,19620310-8751,19651203-3607,partner of
0,19810425-4586,19840205-0203,partner of
0,19350705-6690,19401226-1940,partner of
0,19420714-4743,19441011-6048,partner of
0,19250101-8384,19310516-8474,partner of
0,19510511-0918,19570515-5664,partner of
0,19350426-5761,19380521-6298,partner of
0,19531013-8171,19571105-2457,partner of
0,19740204-6163,20010528-8515,partner of
0,20030101-0007,20071231-4240,partner of
0,19280604-4231,19320527-1207,partner of
0,19250101-4025,19250101-3900,partner of
0,19980421-1988,19970210-0589,partner of
0,19500717-4549,19500717-7598,partner of
0,19250101-9498,19321231-4365,partner of
0,19700612-6636,19700612-1757,partner of
0,19260325-0519,19310604-6202,partner of
0,19901120-4978,19951005-7756,partner of
0,19610108-5812,19630310-0402,partner of
0,20020423-2677,20080730-2616,partner of
0,19580909-0803,19610106-2703,partner of
0,19520321-1946,19551022-8790,partner of
0,20011003-0670,19980524-4812,partner of
0,20011003-0670,19970330-0456,partner of
0,19980524-4812,19970330-0456,partner of
0,19250101-3596,19280121-5277,partner of
0,19331017-7220,19370612-9733,partner of
0,20000401-5333,20051203-5674,partner of
0,19440705-9028,19441025-6796,partner of
0,19650429-1826,19680707-2617,partner of
0,19690114-5701,19740608-9517,partner of
0,19590603-1770,19651121-5293,partner of
0,19480222-2176,19520617-5604,partner of
0,19581216-2419,19630716-0760,partner of
0,19850605-9846,19860525-5969,partner of
0,19520829-5855,19570601-6327,partner of
0,20030101-3015,20040808-3966,partner of
0,19250101-8729,19321231-3196,partner of
0,19980724-6830,19970323-4900,partner of
0,19980724-6830,19940703-2231,partner of
0,19970323-4900,19940703-2231,partner of
0,19730215-7839,19750615-0867,partner of
0,19410625-1817,19481231-9009,partner of
0,19281018-8734,19311006-6958,partner of
0,19350418-2812,19420113-7044,partner of
0,19980729-4909,19960229-6098,partner of
0,19760528-7481,19830606-2416,partner of
0,19490103-2850,19560618-1080,partner of
0,19560922-9806,19561008-3405,partner of
0,19390512-3576,19410107-5618,partner of
0,19640520-5376,19690108-5192,partner of
0,19600205-8462,19641104-0635,partner of
0,20030101-2746,20101231-6926,partner of
0,20030101-5511,20080506-9505,partner of
0,19910530-9764,19960426-3680,partner of
0,19460621-2486,19510413-7647,partner of
0,19990302-6599,19970216-4741,partner of
0,19990302-6599,19941219-7820,partner of
0,19970216-4741,19941219-7820,partner of
0,19860503-4783,19910731-3648,partner of
0,19990121-8181,19971127-1710,partner of
0,19990121-8181,19940101-8919,partner of
0,19971127-1710,19940101-8919,partner of
0,19701002-4665,19721104-1008,partner of
0,20030101-1781,20101231-9349,partner of
0,19250101-3577,19990330-3679,partner of
0,19250101-3577,19960101-2811,partner of
0,19990330-3679,19960101-2811,partner of
0,19710226-6359,19740413-4509,partner of
0,19401205-1887,19431121-9895,partner of
0,19540809-0917,19540809-5206,partner of
0,19250101-2196,19260207-5092,partner of
0,19460928-1152,19490401-5412,partner of
0,19990330-0289,19961011-8947,partner of
0,19620223-8985,19640302-2338,partner of
0,19250101-8115,19260827-0395,partner of
0,19990218-7167,19961005-2749,partner of
0,19730512-7960,19770116-2789,partner of
0,19571118-8501,19641231-7733,partner of
0,19881228-5180,19901107-9183,partner of
0,20030101-4772,20040916-0105,partner of
0,19610709-8036,19681005-8594,partner of
0,20030101-4315,20101231-5148,partner of
0,19250101-2724,19300130-1183,partner of
0,19620304-8081,19650921-9429,partner of
0,19370712-3271,19420908-0509,partner of
0,19750607-2405,19811130-2616,partner of
0,19750607-2405,19930101-9455,partner of
0,19811130-2616,19930101-9455,partner of
0,19501130-1352,19550609-6907,partner of
0,19980420-2231,19960803-3321,partner of
0,19631219-0497,19670418-6950,partner of
0,20030101-1259,20090317-6724,partner of
0,19640801-5985,19681120-6187,partner of
0,19980624-5256,19970104-6283,partner of
0,19990112-9422,19970523-8786,partner of
0,19990112-9422,19950126-8325,partner of
0,19970523-8786,19950126-8325,partner of
0,19770725-2024,19830515-9616,partner of
0,19530718-5902,19601231-9378,partner of
0,19570430-5095,19640212-9711,partner of
0,19600611-3701,19600611-1440,partner of
0,19570326-1359,19601203-9910,partner of
0,20030506-0242,19490729-9569,child of
1,19490729-9569,20030506-0242,parent of
2,20030506-0242,19520616-7886,child of
3,19520616-7886,20030506-0242,parent of
0,19490729-9569,19520616-7886,partner of
0,19580916-9921,19630603-6265,partner of
0,19281206-8175,19330202-2339,partner of
0,19660929-6553,19980619-7834,partner of
0,19660929-6553,19961018-8860,partner of
0,19980619-7834,19961018-8860,partner of
0,19860620-8109,19930623-4915,partner of
0,19250101-8764,19260402-0958,partner of
0,19810902-3174,19851220-6636,partner of
0,19411226-1917,19430207-4993,partner of
0,20030101-7417,20041119-5546,partner of
0,19250101-8219,19310922-2768,partner of
0,19400511-5012,19450612-8048,partner of
0,19570921-4216,19640122-8942,partner of
0,19421116-4911,19451231-3204,partner of
0,19990330-9633,19970208-4567,partner of
0,19680204-7859,19680204-1692,partner of
0,19501028-8478,19530423-5421,partner of
0,19600218-3467,20010520-1871,partner of
0,19600218-3467,19991215-8179,partner of
0,20010520-1871,19991215-8179,partner of
0,19981001-4687,20030511-9555,partner of
0,19700422-0402,19750303-7684,partner of
0,19660815-3490,19720428-4748,partner of
0,19601105-7535,19651230-3936,partner of
0,19860317-9636,19891109-6548,partner of
0,19780506-4224,19850312-4676,partner of
0,19710429-6145,19730305-0572,partner of
0,19451223-0494,19470905-0707,partner of
0,19250116-4136,19280107-8359,partner of
0,19380409-1872,19451231-9340,partner of
0,19981120-2909,19970330-7525,partner of
0,19780419-6132,19790830-8357,partner of
0,19380115-2965,19401028-6260,partner of
0,20030101-4525,20081127-2362,partner of
0,19520912-4157,19550510-5713,partner of
0,19980822-0702,19961218-0834,partner of
0,19521224-3241,19550529-3632,partner of
0,19990317-9688,20020510-5662,partner of
0,19450925-5205,19491223-5257,partner of
0,19980427-5424,19960428-1955,partner of
0,19250101-0465,19290830-3555,partner of
0,19271129-1717,19320813-5290,partner of
0,19691101-2232,19730601-8239,partner of
0,19310801-8291,19330514-0879,partner of
0,19900218-2597,19970806-0681,partner of
0,19760128-6706,19760609-7571,partner of
0,20011011-8674,20050205-8083,partner of
0,19621224-4336,19661004-5028,partner of
0,19450629-3063,19480615-1030,partner of
0,19990203-1945,19961105-4295,partner of
0,19990330-6562,19960727-1495,partner of
0,19381017-0151,19451205-3971,partner of
0,19460427-6127,19500423-2330,partner of
0,19860705-3303,19891031-8859,partner of
0,20030101-6003,20101231-6536,partner of
0,19921110-0319,19940913-4600,partner of
0,19980923-7410,20041016-7357,partner of
0,19830820-9737,19871130-7148,partner of
0,19581204-4750,19641021-6805,partner of
0,19250101-6552,19300326-8673,partner of
0,19340705-3184,19370101-8472,partner of
0,19380104-1716,19420820-6886,partner of
0,19580108-1750,19580913-2659,partner of
0,19710528-0110,19730523-2395,partner of
0,19341024-2812,19370916-3937,partner of
0,19811126-5281,19851117-6837,partner of
0,19800212-3904,19821116-9136,partner of
0,20030101-8311,20080509-2272,partner of
0,19350220-4820,19380730-0576,partner of
0,20010619-5010,20070618-7855,partner of
0,19250101-9560,19270206-1559,partner of
0,19621013-9220,19650831-8471,partner of
0,19840524-2674,19900521-6263,partner of
0,19490106-7842,19560131-5759,partner of
0,19650731-3742,19690914-5772,partner of
0,19801007-6315,19830129-1716,partner of
0,19980513-4504,20010217-0409,partner of
0,19921211-6489,19980403-0996,partner of
0,19611003-9011,19670814-3182,partner of
0,19811008-2892,19821204-3383,partner of
0,19560209-1951,19590124-3285,partner of
0,20030101-9487,20050122-9662,partner of
0,19530505-4848,19600818-1305,partner of
0,19320210-9461,19320510-0652,partner of
0,19990101-6284,19970530-9353,partner of
0,19990101-6284,19950905-4555,partner of
0,19970530-9353,19950905-4555,partner of
0,19691002-2630,19700417-1026,partner of
0,19250101-1228,19280705-5758,partner of
0,19360524-1045,19410518-2845,partner of
0,19611005-9558,19681231-3554,partner of
0,19840412-6360,19890916-5401,partner of
0,20030101-6210,20070320-1922,partner of
0,19490308-2251,19510324-8430,partner of
0,19360815-5653,19390225-2581,partner of
0,20020717-8759,19670530-8782,child of
1,19670530-8782,20020717-8759,parent of
0,19840415-7822,19881203-1296,partner of
0,19540116-3868,19540116-5980,partner of
0,19371129-9242,19421118-4071,partner of
0,19581009-8719,19581009-2964,partner of
0,20030101-0098,20060929-1150,partner of
0,19711126-0228,19780516-2283,partner of
0,19540730-3177,19591026-0055,partner of
0,19351102-5742,19370602-5831,partner of
0,19460212-5360,19500322-4565,partner of
0,19351220-5789,19391116-8069,partner of
0,19930423-3556,19980405-0686,partner of
0,19780409-1130,19820626-0588,partner of
0,19271216-8873,19280322-3211,partner of
0,19980101-4972,19960119-5258,partner of
0,19990330-4027,19961231-2948,partner of
0,19250101-4427,19270715-3909,partner of
0,20020602-9485,19551130-4241,child of
1,20030815-8252,19551130-4241,child of
2,19551130-4241,20020602-9485,parent of
3,19551130-4241,20030815-8252,parent of
4,20020602-9485,19590520-3100,child of
5,20030815-8252,19590520-3100,child of
6,19590520-3100,20020602-9485,parent of
7,19590520-3100,20030815-8252,parent of
8,20020602-9485,20030815-8252,siblings
0,19551130-4241,19590520-3100,partner of
0,19410522-0170,19450423-3085,partner of
0,19800123-6664,19840514-5646,partner of
0,19500731-7905,19550507-3157,partner of
0,19840725-3197,19860907-1960,partner of
0,20030711-9656,19851005-8976,child of
1,19851005-8976,20030711-9656,parent of
0,19851005-8976,19900504-4790,partner of
0,19900504-4790,20030711-9656,partner of
0,19540221-7497,19590223-7327,partner of
0,19630206-5677,19650222-5001,partner of
0,19630424-2192,19680428-0696,partner of
0,19860723-9672,19880815-6496,partner of
0,19580216-5488,19600630-2739,partner of
0,19991227-4884,19970511-4164,partner of
0,19991227-4884,19950119-7415,partner of
0,19970511-4164,19950119-7415,partner of
0,19250101-3404,19310707-1707,partner of
0,19261026-2498,19331231-4939,partner of
0,19280430-1150,19340818-6669,partner of
0,19411105-5732,19450920-4634,partner of
0,19250101-8322,19281129-1910,partner of
0,19980427-6347,19970405-5491,partner of
0,19980427-6347,19940101-8528,partner of
0,19970405-5491,19940101-8528,partner of
0,19250101-5776,19310218-7432,partner of
0,19980307-8532,19961206-7827,partner of
0,19491008-1510,19530523-2734,partner of
0,19480304-3006,19551111-8594,partner of
0,19780527-7331,19851220-2870,partner of
0,19640912-8556,19690529-3491,partner of
0,19971106-5872,19991013-4282,partner of
0,19730522-5761,19760912-8237,partner of
0,19330625-6662,19350815-3185,partner of
0,19630209-0371,19640923-6703,partner of
0,20000819-8314,20000819-7164,partner of
0,19561119-7747,19601121-0992,partner of
0,19620821-3382,19680623-0605,partner of
0,19730414-7638,19770828-2017,partner of
0,19780320-1986,19830518-2494,partner of
0,19640317-5672,19690922-8465,partner of
0,19980829-2809,19961114-5692,partner of
0,19440301-0371,19500509-7824,partner of
0,19660328-5430,19730106-8866,partner of
0,19441229-9371,19510809-7156,partner of
0,19680802-4999,19751231-3717,partner of
0,19430519-6018,19461220-1487,partner of
0,19840509-3107,19870208-5726,partner of
0,19340420-4222,19370628-3815,partner of
0,19981127-0882,19960207-9442,partner of
0,19400527-3140,19471215-2542,partner of
0,19700219-8228,19770511-5587,partner of
0,19691013-4799,19711110-1642,partner of
0,19980626-6973,19960917-0871,partner of
0,19971025-5200,20011110-8194,partner of
0,19570519-1379,19611219-8211,partner of
0,19620207-2956,19641216-8947,partner of
0,19501026-3827,19501026-2312,partner of
0,19960617-1375,19990804-3528,partner of
0,19410603-6848,19410603-4473,partner of
0,19980330-3345,19960430-6181,partner of
0,19980330-3345,19950812-8189,partner of
0,19960430-6181,19950812-8189,partner of
0,19301225-2657,19980822-0335,partner of
0,19980822-0335,19961030-7252,partner of
0,19630529-5807,19670226-7802,partner of
0,19250101-2515,19300417-5310,partner of
0,19940419-9575,19950314-5306,partner of
0,19600709-7829,19660820-6909,partner of
0,20030101-3462,20060425-5933,partner of
0,19810918-2036,19820119-9588,partner of
0,19710426-8912,19710426-3076,partner of
0,19901003-3383,19970420-3372,partner of
0,19550503-8130,19620922-4453,partner of
0,19700410-9316,19720728-3003,partner of
0,19290722-0864,19320901-4945,partner of
0,19960317-3631,20010905-4132,partner of
0,19621207-6966,19670115-8011,partner of
0,19990330-0326,19960908-6333,partner of
0,19650625-3852,19681119-3304,partner of
0,19250101-1200,19300917-0530,partner of
0,19850507-5151,19850507-6289,partner of
0,19400229-4813,19450619-8307,partner of
0,19390713-0346,19461112-4469,partner of
0,19760619-1257,19760619-1156,partner of
0,19600105-9969,19671231-7145,partner of
0,19930805-4641,20000522-1288,partner of
0,19590610-3405,19610628-8538,partner of
0,19621122-0888,19680213-6686,partner of
0,19701214-3152,19950925-0840,partner of
0,19520531-2061,19560927-0992,partner of
0,19690326-4574,19760512-4771,partner of
0,20030101-9694,20071107-7290,partner of
0,20030101-6185,20090906-0352,partner of
0,19450408-5054,19450408-1765,partner of
0,19250101-1608,19290319-3297,partner of
0,19980613-5903,19960101-9710,partner of
0,19980613-5903,19941024-5918,partner of
0,19960101-9710,19941024-5918,partner of
0,19870602-5468,19900907-4704,partner of
0,19421005-4526,19431117-1298,partner of
0,19481127-6525,19500304-9696,partner of
0,19990330-3483,19960715-8634,partner of
0,19900220-5024,19970729-5933,partner of
0,19940830-5911,19970928-7773,partner of
0,19890716-3032,19940119-9141,partner of
0,20030101-8893,20060515-6910,partner of
0,19980517-3608,19960101-8637,partner of
0,19780328-9419,19820925-0489,partner of
0,19420613-8684,19470508-4544,partner of
0,19371102-8915,19371102-8269,partner of
0,19981123-2487,19960901-3762,partner of
0,19560711-3895,19601027-0909,partner of
