,Sun2000niva_old,SUN2000Niva,SUN2000Inr,SUN2000Grp,barn0_3,barn4_6,barn7_10,barn11_15,barn16_17,barn18plus,barn18_19,barn20plus,PersonNr,famID,FodesleAr,Alder
2242,17860,527,143a,Förskollärarutbildning                                                                              ,0,0,0,0,0,0,0,0,19911231-6693,19080825-5038,1991,-83
2243,45021,522,106b,"Minst 30 högskolepoäng inom lant- och skogsbruk samt djursjukvård, ej examen                         ",0,0,0,0,0,0,0,0,19271201-2243,19060204-3685,1927,63
2244,37526,4,863b,Militär utbildning på eftergymnasial nivå                                                       ,0,0,0,0,0,0,0,0,19940829-5398,19060204-3685,1994,-66
2245,90382,328,541f,Gymnasieutbildning inom livsmedel       ,0,0,0,0,0,0,0,0,19220325-9411,19060204-3685,1922,72
2246,90615,300,840x,Transportutbildning på gymnasial nivå                                                               ,0,0,0,0,0,0,0,0,19060204-3685,19060204-3685,1906,16
2247,61466,300,999n,"Gymnasial utbildning, okänd inriktning                                                                 ",0,0,0,0,0,0,0,0,19161012-4284,19020401-7116,1916,-9
2248,40674,539,345n,"Högskoleutbildning inom organisation, administration och förvaltning (minst 3 år)                       ",0,0,0,1,1,0,1,0,19830507-1282,19020401-7116,1983,-66
2249,16838,538,380a,Juridisk högskoleutbildning (minst 3 år)                                                            ,0,0,0,0,0,0,0,0,19020401-7116,19020401-7116,1902,81
2250,60852,300,010b,"Samhällsvetenskaplig, social och humanistisk gymnasieutbildning                                     ",0,0,0,0,0,0,0,0,19881003-8614,19881003-8614,1988,-85
2251,42621,412,105q,"Minst 30 högskolepoäng inom teknik och tillverkning, ej examen                                                 ",0,0,0,0,0,0,0,0,19950909-9810,19881003-8614,1995,-6
2252,14639,300,104k,"Yrkesinriktad gymnasieutbildning inom naturvetenskap, matematik och IKT                               ",2,1,0,1,0,0,0,0,19040330-1015,19040330-1015,1904,91
2253,38074,547,543a,"Civilingenjörsutbildning inom kemi- och bioteknik, material- och geoteknik                              ",0,0,0,0,0,0,0,0,19731218-5601,19570105-3869,1973,-69
2254,43379,300,388b,Yrkesinriktad utbildning på gymnasial nivå inom handel och administration                           ,4,0,0,1,0,0,1,2,19570105-3869,19570105-3869,1957,16
2255,72757,331,523e,Gymnasieutbildning inom elektro- och datateknik                   ,0,0,0,0,1,0,0,0,19071103-8160,19071103-8160,1907,49
2256,37764,4,727b,Receptarieutbildning                                                                                ,0,0,0,0,0,0,0,0,19190206-7429,19071103-8160,1919,-11
2257,10822,536,544x,"Ingenjörsutbildning inom kemi- och bioteknik, material- och geoteknik (eftergymnasial)                ",0,0,0,0,1,0,1,1,19580705-7320,19071103-8160,1958,-38
2258,64119,6,211c,Konstnärlig eftergymnasial utbildning                                                               ,0,0,0,0,2,0,1,1,19320515-3527,19060614-9481,1932,26
2259,12152,300,010x,"Samhällsvetenskaplig, social och humanistisk gymnasieutbildning                                     ",1,1,0,0,0,0,2,2,19060614-9481,19060614-9481,1906,26
2260,32257,538,380p,Juridisk högskoleutbildning (minst 3 år)                                                            ,0,0,0,0,0,0,0,0,19720717-7721,19060614-9481,1972,-65
2261,36408,327,543e,Gymnasieutbildning inom processteknik       ,0,0,0,0,0,0,0,0,19490404-9912,19490404-9912,1949,23
2262,89739,4,761c,Fritidsledarutbildning (eftergymnasial)                                                             ,0,0,0,0,0,0,0,0,19800121-4338,19750101-5292,1980,-30
2263,37813,4,840l,Transportutbildning på eftergymnasial nivå                                                          ,1,0,0,0,0,0,0,0,19750101-5292,19750101-5292,1975,5
2264,85811,5,723j. 723k,Sjuksköterskeutbildning                                                                             ,0,0,1,1,0,0,1,1,19431010-6785,19431010-6785,1943,32
2265,65259,6,999m,"Eftergymnasial utbildning, okänd inriktning                                                                   ",1,1,1,0,1,0,0,1,19700626-3230,19431010-6785,1970,-26
2266,12888,688,380r,Juridisk högskoleutbildning (minst 3 år)                                                            ,0,0,0,0,0,0,0,0,19701211-1934,19341001-6127,1970,0
2267,91851,5,724d,Tandhygienistutbildning                                                                             ,0,0,0,2,2,0,0,0,19341001-6127,19341001-6127,1934,36
2268,37402,4,726b,Arbetsterapeututbildning                                                                            ,0,1,0,0,0,0,0,1,19770113-8863,19131028-1198,1977,-42
2269,24613,333,582e,Gymnasieutbildning inom bygg                   ,2,0,0,2,0,0,0,1,19131028-1198,19131028-1198,1913,64
2270,45178,55,521a,"Civilingenjörsutbildning inom maskin, fordon, farkost och industriell ekonomi                               ",1,0,1,0,1,0,1,0,19980802-4301,19740820-6143,1998,-84
2271,16449,527,149a,Speciallärar- och specialpedagogutbildning                                                                              ,0,0,0,0,0,0,0,0,19740820-6143,19740820-6143,1974,24
2272,84712,300,724g,Tandvårdsutbildning på gymnasial nivå                                                               ,0,0,0,0,0,0,0,0,19210216-2699,19210216-2699,1921,53
2273,33491,100,010x,Folkskoleutbildning och motsvarande                                                                 ,0,0,1,0,0,0,3,0,19981109-9532,19210216-2699,1998,-77
2274,79460,100,010x,Folkskoleutbildning och motsvarande                                                                 ,0,0,1,0,2,0,0,1,19540226-8670,19210216-2699,1954,44
2275,67635,547,581d,Arkitekt- och landskapsarkitektutbildning                                                           ,0,0,0,0,0,0,0,0,19350929-5884,19350929-5884,1935,19
2276,15912,323,521a,Gymnasieutbildning inom verkstadsteknik,1,0,0,0,0,0,1,0,19040904-1289,19040904-1289,1904,31
2277,96462,527,522d,"Ingenjörsutbildning inom elektroteknik, teknisk fysik och datateknik (eftergymnasial)                                ",0,0,0,0,0,0,0,0,19990106-7667,19040904-1289,1999,-94
2278,85712,527,523f,"Ingenjörsutbildning inom elektroteknik, teknisk fysik och datateknik (eftergymnasial)                                ",0,0,0,0,0,0,0,0,19440331-8115,19040904-1289,1944,55
2279,39763,325,582f,Gymnasieutbildning inom energi och VVS       ,1,0,0,1,0,0,1,0,19550402-8621,19040904-1289,1955,-10
2280,74053,324,543c,Gymnasieutbildning inom träteknik,0,0,0,0,0,0,0,0,19160601-5153,19160601-5153,1916,39
2281,64683,547,146k,Lärarutbildning i praktisk-estetiska ämnen                                              ,0,1,0,0,1,0,0,1,19170210-1395,19160601-5153,1917,0
2282,11080,6,727a,Apotekarutbildning                                                                                  ,0,1,0,2,1,0,0,0,19810708-7945,19160601-5153,1981,-63
2283,94228,522,106i,"Minst 30 högskolepoäng inom lant- och skogsbruk samt djursjukvård, ej examen                         ",0,0,0,0,0,0,0,0,19370424-2686,19370424-2686,1937,44
2284,75812,300,623c,Gymnasial utbildning inom lant- och skogsbruk samt djursjukvård                                     ,0,0,0,0,0,0,0,0,19790719-6449,19370424-2686,1979,-41
2285,19167,300,640b,Gymnasial utbildning inom lant- och skogsbruk samt djursjukvård                                     ,0,1,0,0,0,0,0,1,19171227-3311,19070127-6823,1917,61
2286,33805,300,101y,Gymnasial utbildning inom pedagogik och lärarutbildning                                           ,0,0,0,0,0,0,0,0,19070127-6823,19070127-6823,1907,10
2287,39605,527,146i,Lärarutbildning i praktisk-estetiska ämnen                                              ,1,1,0,0,0,0,0,0,19100312-8347,19070127-6823,1910,-2
2288,62128,558,380c,Juridisk högskoleutbildning (minst 3 år)                                                            ,0,0,0,0,0,0,0,0,19221028-2000,19070127-6823,1922,-11
2289,32359,532,107t,"Minst 30 högskolepoäng inom hälso- o sjukvård och social omsorg, ej examen                        ",0,1,3,0,0,0,1,2,19961216-7721,19961216-7721,1996,-74
2290,40168,537,146i,Lärarutbildning i praktisk-estetiska ämnen                                              ,0,0,0,0,1,0,0,0,19070529-6353,19070529-6353,1907,89
2291,42310,300,811k,Hotell- och restaurangutbildning på gymnasial nivå                                                  ,0,0,0,0,0,0,0,0,19400531-8136,19070529-6353,1940,-32
2292,22330,536,523e,"Ingenjörsutbildning inom elektroteknik, teknisk fysik och datateknik (eftergymnasial)                                ",0,0,0,0,0,0,0,0,19240222-5260,19240222-5260,1924,16
2293,33156,300,762x,Omvårdnads- och omsorgsutbildning på gymnasial nivå                                                 ,0,0,0,0,0,0,0,0,19640820-5976,19240222-5260,1964,-39
2294,85651,4,726b,Arbetsterapeututbildning                                                                            ,0,0,0,0,0,0,0,0,19921108-8823,19240222-5260,1992,-28
2295,61264,547,146a,Yrkeslärarutbildning                                                                                ,0,0,0,0,1,0,0,1,19720716-3832,19240222-5260,1972,20
2296,56862,522,101i,"Minst 30 högskolepoäng inom pedagogik och lärarutbildning, ej examen                                              ",0,0,0,0,1,0,0,0,19540715-9909,19070325-7604,1954,18
2297,41009,536,522x,"Ingenjörsutbildning inom elektroteknik, teknisk fysik och datateknik (eftergymnasial)                                ",0,1,1,1,0,0,0,0,19650708-9781,19070325-7604,1965,-10
2298,86644,300,724h,Tandvårdsutbildning på gymnasial nivå                                                               ,0,0,0,0,0,0,0,0,19070325-7604,19070325-7604,1907,58
2299,69996,6,44,Naturvetenskaplig högskoleutbildning (minst 3 år)                                                   ,0,0,0,0,0,0,1,0,19820714-5588,19070509-4882,1982,-74
2300,53439,300,761p,Gymnasial utbildning med inriktning mot barn och ungdom                                             ,0,1,2,0,0,0,1,0,19070509-4882,19070509-4882,1907,75
2301,77441,300,213e,Gymnasial utbildning för medieproduktion                                                            ,0,0,1,0,0,0,0,0,19921013-1215,19070509-4882,1992,-84
2302,82456,532,108c,"Minst 30 högskolepoäng inom tjänster, ej examen                                         ",1,1,0,2,1,0,1,0,19840406-5124,19540716-7069,1984,8
2303,44668,557,314,Ekonomutbildning (högskoleutbildning minst 3 år)                                                    ,0,0,0,1,1,0,0,0,19540716-7069,19540716-7069,1954,30
2304,13039,55,529a,Övrig civilingenjörsutbildning                                                  ,0,0,1,0,2,0,2,0,19590809-3043,19540716-7069,1959,-4
2305,77539,55,540a,"Civilingenjörsutbildning inom kemi- och bioteknik, material- och geoteknik                              ",0,0,0,0,0,0,0,0,19750415-6630,19540716-7069,1975,-15
2306,29335,500,861a,Polisutbildning                                                                                     ,0,0,0,0,0,0,0,0,19050921-4713,19050921-4713,1905,70
2307,60030,300,761b,Gymnasial utbildning med inriktning mot barn och ungdom                                             ,0,0,0,0,0,0,0,0,19271002-5147,19050921-4713,1927,-21
2308,60130,538,380f,Juridisk högskoleutbildning (minst 3 år)                                                            ,0,0,0,0,0,0,0,0,19891027-4606,19891027-4606,1989,-61
2309,10431,522,104b,"Minst 30 högskolepoäng inom naturvetenskap, matematik och IKT ej examen                                  ",1,0,0,1,0,0,0,0,19611017-5105,19611017-5105,1961,28
2310,77151,331,522e,Gymnasieutbildning inom elektro- och datateknik                   ,0,0,0,0,0,0,0,0,19980308-8477,19980308-8477,1998,-36
2311,82085,325,522d,Gymnasieutbildning inom energi och VVS       ,0,1,0,0,0,0,2,1,19261004-3757,19261004-3757,1926,72
2312,27063,55,521a,"Civilingenjörsutbildning inom maskin, fordon, farkost och industriell ekonomi                               ",0,0,0,0,0,0,0,0,19590825-3060,19370108-3166,1959,-32
2313,86251,537,542b,"Ingenjörsutbildning inom kemi- och bioteknik, material- och geoteknik (eftergymnasial)                ",0,0,0,0,0,0,0,0,19681030-4588,19370108-3166,1968,-8
2314,15128,412,107o,"Minst 30 högskolepoäng inom hälso- o sjukvård och social omsorg, ej examen                        ",0,0,0,0,0,0,0,0,19370108-3166,19370108-3166,1937,31
2315,46339,557,721x,Läkarutbildning                                                                                     ,0,1,0,0,1,0,1,0,19050920-9206,19050920-9206,1905,32
2316,11475,557,143c,Förskollärarutbildning                                                                              ,0,0,1,0,1,0,1,0,19890415-7699,19890415-7699,1989,-83
2317,19803,537,529x,Övrig ingenjörsutbildning (eftergymnasial),2,0,1,1,0,0,1,0,19901108-2768,19080826-2709,1990,-1
2318,78781,300,761a,Gymnasial utbildning med inriktning mot barn och ungdom                                             ,0,1,0,0,0,0,1,0,19650724-9168,19080826-2709,1965,25
2319,57466,5,727b,Receptarieutbildning                                                                                ,0,0,0,0,0,0,0,0,19080826-2709,19080826-2709,1908,57
2320,30437,5,727b,Receptarieutbildning                                                                                ,0,0,0,0,0,0,0,0,19970618-3354,19080826-2709,1997,-88
2321,95577,300,010a,"Samhällsvetenskaplig, social och humanistisk gymnasieutbildning                                     ",0,1,0,0,0,0,0,0,19550226-4942,19550226-4942,1955,42
