<<<<<<< Updated upstream
,Sun2000niva_old,SUN2000Niva,SUN2000Inr,SUN2000Grp,Barn0_3,Barn4_6,Barn7_10,Barn11_15,Barn16_17,Barn18plus,Barn18_19,Barn20plus,PersonNr,FamId,FodesleAr,Alder
"5384,12495,6,213n,""Medieproduktion, eftergymnasial utbildning                                                          "",0,0,0,0,0,0,0,0,19150528-6619,19150528-6619,1915,56"
"5385,27847,6,581e,""Civilingenjörsutbildning inom samhällsbyggnad, byggnadsteknik och miljöteknik                                  "",0,0,2,0,0,0,0,1,19170612-2268,19150528-6619,1917,-1"
5386,97895,324,543c,Gymnasieutbildning inom träteknik,0,2,1,2,2,0,0,0,19061008-8029,19061008-8029,1906,11
"5387,76437,55,581e,""Civilingenjörsutbildning inom samhällsbyggnad, byggnadsteknik och miljöteknik                                  "",0,0,0,0,0,0,0,0,19870824-9097,19870824-9097,1987,-80"
5388,71360,331,522e,Gymnasieutbildning inom elektro- och datateknik                   ,2,0,0,3,0,0,1,0,19900130-1389,19870824-9097,1990,-2
5389,13297,336,340a,Ekonomisk gymnasieutbildning,0,0,0,0,0,0,0,0,19560906-6261,19560906-6261,1956,34
"5390,63294,532,107u,""Minst 30 högskolepoäng inom hälso- o sjukvård och social omsorg, ej examen                        "",0,0,0,0,0,0,0,0,19811104-8753,19560906-6261,1981,-25"
5391,74396,300,761c,Gymnasial utbildning med inriktning mot barn och ungdom                                             ,0,1,1,0,0,0,0,0,19600731-8040,19600731-8040,1960,21
"5392,35837,5,213b,""Medieproduktion, eftergymnasial utbildning                                                          "",0,0,0,0,0,0,0,0,19630215-1174,19630215-1174,1963,-2"
5393,20999,324,543c,Gymnasieutbildning inom träteknik,0,2,1,2,1,0,0,0,19880514-4208,19630215-1174,1988,-24
5394,67150,687,211b,Humanistisk högskoleutbildning (minst 3 år)                                                         ,0,0,0,0,0,0,0,0,19910427-7600,19630215-1174,1991,-2
5395,85160,500,861a,Polisutbildning                                                                                     ,0,1,0,0,1,0,0,0,19051122-6119,19051122-6119,1905,85
"5396,98861,412,104z,""Minst 30 högskolepoäng inom naturvetenskap, matematik och IKT ej examen                                  "",2,0,0,0,0,0,0,0,19800308-2043,19051122-6119,1980,-74"
5397,37496,538,222,Humanistisk högskoleutbildning (minst 3 år)                                                         ,0,0,0,0,0,0,0,0,20000429-2177,19051122-6119,2000,-19
5398,45436,557,149a,Speciallärar- och specialpedagogutbildning                                                                              ,0,0,0,0,0,0,0,0,19260603-3242,19051122-6119,1926,74
5399,91970,4,481a,Programmerar- och systemerarutbildning (eftergymnasial)                                             ,0,0,0,0,0,0,0,0,19750130-1560,19750130-1560,1975,-48
5400,34294,300,622c,Gymnasial utbildning inom lant- och skogsbruk samt djursjukvård                                     ,1,0,0,1,0,0,0,0,19260528-1179,19111013-5491,1926,49
5401,51840,5,863b,Militär utbildning på eftergymnasial nivå                                                       ,0,0,0,0,0,0,0,0,19111013-5491,19111013-5491,1911,15
"5402,17095,413,521b,""Ingenjörsutbildning inom maskin, fordon, farkost och industriell ekonomi  (eftergymnasial)                         "",0,0,0,0,0,0,0,0,19220722-9112,19140705-2915,1922,-10"
5403,74997,557,721w,Läkarutbildning                                                                                     ,0,0,0,0,1,0,0,0,19340128-7844,19140705-2915,1934,-11
5404,83995,333,582e,Gymnasieutbildning inom bygg                   ,0,0,0,0,0,0,0,0,19140705-2915,19140705-2915,1914,20
5405,65163,4,761c,Fritidsledarutbildning (eftergymnasial)                                                             ,0,0,0,0,0,0,0,0,19800216-6051,19151204-1229,1980,-65
5406,81488,331,522e,Gymnasieutbildning inom elektro- och datateknik                   ,0,0,0,0,0,0,0,0,19151204-1229,19151204-1229,1915,64
5407,97851,54,727a,Apotekarutbildning                                                                                  ,0,0,0,0,0,0,0,0,19831120-3132,19151204-1229,1983,-68
"5408,78980,5,999w,""Eftergymnasial utbildning, okänd inriktning                                                                   "",0,0,0,0,0,0,0,0,19190915-9777,19151204-1229,1919,64"
"5409,27111,6,523a-523b,""Civilingenjörsutbildning inom elektroteknik, teknisk fysik och datateknik                                        "",0,0,0,0,0,0,0,0,19210406-4747,19210406-4747,1921,-1"
5410,30173,300,840u,Transportutbildning på gymnasial nivå                                                               ,0,0,0,0,0,0,0,0,19411217-5313,19210406-4747,1941,-20
5411,80807,4,863c,Militär utbildning på eftergymnasial nivå                                                       ,0,0,0,0,0,0,0,0,19720305-6759,19210406-4747,1972,-30
"5412,72869,412,106v,""Minst 30 högskolepoäng inom lant- och skogsbruk samt djursjukvård, ej examen                         "",2,1,2,0,0,0,0,0,19001005-2582,19001005-2582,1900,72"
5413,16549,300,761q,Gymnasial utbildning med inriktning mot barn och ungdom                                             ,0,0,0,0,0,0,0,0,19440123-5766,19001005-2582,1944,-43
5414,65917,4,481a,Programmerar- och systemerarutbildning (eftergymnasial)                                             ,0,0,0,0,0,0,0,0,19241012-4170,19001005-2582,1924,20
"5415,93293,412,107b,""Minst 30 högskolepoäng inom hälso- o sjukvård och social omsorg, ej examen                        "",1,0,0,0,0,0,0,2,19411112-5262,19001005-2582,1941,-17"
5416,18942,527,144j,Lärarutbildning för grundskolans tidiga åldrar                                                       ,1,2,0,1,1,0,0,0,19240319-7385,19240319-7385,1924,17
5417,65410,327,543e,Gymnasieutbildning inom processteknik       ,2,0,0,3,2,0,0,0,19491212-4997,19240319-7385,1949,-25
5418,59356,547,144p,Lärarutbildning för grundskolans tidiga åldrar                                                       ,1,1,1,2,2,0,0,0,19270927-3808,19240319-7385,1927,22
5419,92088,300,840f,Transportutbildning på gymnasial nivå                                                               ,0,0,0,1,1,0,1,1,19540615-9602,19350122-6236,1954,-26
5420,31155,538,380p,Juridisk högskoleutbildning (minst 3 år)                                                            ,0,0,0,0,0,0,0,0,19980925-7754,19350122-6236,1998,-43
"5421,41533,300,104a,""Yrkesinriktad gymnasieutbildning inom naturvetenskap, matematik och IKT                               "",0,0,0,0,0,0,0,0,19350122-6236,19350122-6236,1935,63"
5422,64274,300,761m,Gymnasial utbildning med inriktning mot barn och ungdom                                             ,0,0,1,1,0,0,1,2,19651126-8420,19350122-6236,1965,-30
5423,23828,4,840z,Transportutbildning på eftergymnasial nivå                                                          ,2,0,0,0,0,0,1,1,19910905-6991,19051130-7260,1991,-25
5424,49995,687,222,Humanistisk högskoleutbildning (minst 3 år)                                                         ,1,2,1,1,0,0,1,1,19941227-8698,19051130-7260,1994,-3
5425,54648,531,44,Naturvetenskaplig högskoleutbildning (minst 3 år)                                                   ,0,0,1,0,0,0,0,0,19051130-7260,19051130-7260,1905,88
5426,52202,557,721v,Läkarutbildning                                                                                     ,3,1,0,3,1,0,1,0,19671116-1200,19051130-7260,1967,-62
5427,82788,300,388b,Yrkesinriktad utbildning på gymnasial nivå inom handel och administration                           ,0,0,0,0,0,0,0,0,19800318-5665,19800318-5665,1980,-12
"5428,31617,300,010b,""Samhällsvetenskaplig, social och humanistisk gymnasieutbildning                                     "",0,0,0,1,1,0,1,0,19890322-5450,19800318-5665,1989,-8"
"5429,74316,527,589z,""Ingenjörsutbildning inom samhällsbyggnad, byggnadsteknik och miljöteknik (eftergymnasial)                                  "",1,0,2,2,2,0,0,0,19030801-5800,19030801-5800,1903,86"
"5430,77642,532,107b,""Minst 30 högskolepoäng inom hälso- o sjukvård och social omsorg, ej examen                        "",0,0,0,0,0,0,0,0,19091230-7669,19091230-7669,1909,-6"
5431,64575,6,529a,Övrig civilingenjörsutbildning                                                  ,0,0,0,0,0,0,0,0,19760512-8529,19091230-7669,1976,-66
5432,62644,4,761c,Fritidsledarutbildning (eftergymnasial)                                                             ,0,0,0,0,0,0,0,0,19840806-9303,19821209-5014,1984,-7
5433,80346,322,340a,Ekonomisk gymnasieutbildning,0,0,0,0,0,0,0,0,19821209-5014,19821209-5014,1982,1
5434,39352,300,840i,Transportutbildning på gymnasial nivå                                                               ,0,0,2,0,1,0,0,0,20020811-2021,19821209-5014,2002,-19
"5435,84014,412,210b,""Minst 30 högskolepoäng inom humaniora och konst, ej examen                                        "",0,0,0,0,2,0,1,0,19380115-8290,19380115-8290,1938,64"
5436,38615,413,010c,Naturvetenskaplig gymnasieutbildning                                                                ,1,0,0,0,0,0,0,0,19690912-4048,19380115-8290,1969,-30
"5437,18871,522,108q,""Minst 30 högskolepoäng inom tjänster, ej examen                                         "",0,0,0,0,0,0,0,0,19921213-4837,19921213-4837,1992,-23"
5438,79351,300,623c,Gymnasial utbildning inom lant- och skogsbruk samt djursjukvård                                     ,1,0,1,1,1,0,0,1,19460516-1351,19210222-9616,1946,46
5439,29170,5,213,Konstnärlig eftergymnasial utbildning                                                               ,0,0,0,0,0,0,0,0,19210222-9616,19210222-9616,1921,25
5440,82827,4,725d,Biomedicinsk analytikerutbildning                                         ,0,0,0,0,0,0,0,0,19051004-4235,19051004-4235,1905,16
5441,43560,527,144z,Lärarutbildning för grundskolans tidiga åldrar                                                       ,0,0,0,0,0,0,0,0,19661119-5271,19051004-4235,1966,-61
5442,62754,6,721m,Läkarutbildning                                                                                     ,0,0,0,0,0,0,0,0,19720415-7409,19210904-2499,1972,-5
5443,64744,6,213,Konstnärlig eftergymnasial utbildning                                                               ,1,1,0,1,0,0,0,2,19250302-3497,19210904-2499,1925,47
5444,24359,300,724l,Tandvårdsutbildning på gymnasial nivå                                                               ,0,0,0,0,0,0,0,0,19980204-4322,19210904-2499,1998,-72
5445,98217,323,521x,Gymnasieutbildning inom verkstadsteknik,0,0,0,0,1,0,0,0,19210904-2499,19210904-2499,1921,77
5446,29161,329,542q,Gymnasieutbildning inom textil- och konfektionsteknik            ,0,1,1,0,0,0,0,1,19690804-7316,19300210-1059,1969,-47
"5447,66820,522,105j,""Minst 30 högskolepoäng inom teknik och tillverkning, ej examen                                                 "",0,0,0,0,0,0,0,0,19300513-3911,19300210-1059,1930,39"
"5448,73540,412,108s,""Minst 30 högskolepoäng inom tjänster, ej examen                                         "",0,0,0,0,0,0,0,0,19300210-1059,19300210-1059,1930,0"
5449,72127,5,725d,Biomedicinsk analytikerutbildning                                         ,0,0,0,0,0,0,0,0,19940928-6668,19940928-6668,1994,-63
"5450,20313,536,542b,""Ingenjörsutbildning inom kemi- och bioteknik, material- och geoteknik (eftergymnasial)                "",0,0,0,0,0,0,0,0,19461216-8926,19150309-4943,1946,47"
"5451,52557,413,525b,""Ingenjörsutbildning inom maskin, fordon, farkost och industriell ekonomi  (eftergymnasial)                         "",0,0,1,0,1,0,0,0,19150309-4943,19150309-4943,1915,31"
5452,17549,330,525s,Gymnasieutbildning inom fordonsteknik            ,1,0,0,0,0,0,0,0,19660915-8057,19150309-4943,1966,-50
"5453,55857,6,525x,""Civilingenjörsutbildning inom maskin, fordon, farkost och industriell ekonomi                               "",0,1,3,1,0,0,0,0,19310921-2089,19310921-2089,1931,35"
"5454,77474,300,999n,""Gymnasial utbildning, okänd inriktning                                                                 "",0,0,0,0,0,0,0,0,20020227-5941,19310921-2089,2002,-70"
5455,34508,200,010x,Grundskoleutbildning och motsvarande                                                                ,0,0,0,0,0,0,0,0,19861022-2684,19310921-2089,1986,16
5456,74914,4,723e,Sjuksköterskeutbildning                                                                             ,0,0,0,0,0,0,0,0,19550117-8216,19310921-2089,1955,31
5457,20475,6,620,Lantbruksvetenskaplig högskoleutbildning (minst 3 år)                                               ,0,0,0,0,0,0,0,0,19110723-2054,19110723-2054,1911,44
5458,64818,331,523e,Gymnasieutbildning inom elektro- och datateknik                   ,0,0,0,0,0,0,0,0,19971014-7225,19110723-2054,1997,-85
"5459,80884,6,543a,""Civilingenjörsutbildning inom kemi- och bioteknik, material- och geoteknik                              "",1,0,0,0,0,0,0,1,19920525-3696,19110723-2054,1992,5"
5460,30567,513,321w,Journalist- och medieutbildning (eftergymnasial)                                                    ,0,0,0,0,0,0,0,0,19920828-1027,19110723-2054,1992,0
"5461,56683,300,104h,""Yrkesinriktad gymnasieutbildning inom naturvetenskap, matematik och IKT                               "",0,1,0,0,0,0,0,0,19250901-4427,19160109-7253,1925,67"
5462,97260,6,640x,Veterinärutbildning                                                                                 ,0,0,0,0,0,0,0,0,19160109-7253,19160109-7253,1916,9
5463,60622,4,726b,Arbetsterapeututbildning                                                                            ,1,2,0,0,0,0,0,0,19110406-7182,19110406-7182,1911,5
5464,26653,300,213n,Gymnasial utbildning för medieproduktion                                                            ,2,0,1,0,0,0,0,0,19140619-2004,19140619-2004,1914,-2
"5465,31387,546,521b,""Ingenjörsutbildning inom maskin, fordon, farkost och industriell ekonomi  (eftergymnasial)                         "",0,0,0,0,0,0,0,0,19890430-2776,19140619-2004,1989,-74"
5466,42552,4,211c,Konstnärlig eftergymnasial utbildning                                                               ,0,1,0,0,0,0,0,0,19550526-8549,19270321-5643,1955,34
5467,35048,3,010c,Naturvetenskaplig gymnasieutbildning                                                                ,0,0,0,0,0,0,0,0,19270321-5643,19270321-5643,1927,28
